tstp,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity
11/03/2012 15:30,12.86,307,15.18,7.46,1036.21,15.18,0.91,0.6
11/03/2012 16:00,12.15,310,15.55,7.84,1035.85,15.55,0.97,0.6
11/03/2012 16:30,12.15,310,15.55,7.84,1035.85,15.55,0.97,0.6
11/03/2012 17:00,12.68,299,15.01,7.74,1035.67,15.01,0.72,0.62
11/03/2012 17:30,12.68,299,15.01,7.74,1035.67,15.01,0.72,0.62
11/03/2012 18:00,11.94,248,12.98,8,1035.68,12.98,1.09,0.72
11/03/2012 18:30,11.94,248,12.98,8,1035.68,12.98,1.09,0.72
11/03/2012 19:00,11.56,273,11.29,7.78,1035.65,11.29,0.96,0.79
11/03/2012 19:30,11.56,273,11.29,7.78,1035.65,11.29,0.96,0.79
11/03/2012 20:00,10.83,259,10.21,7.42,1035.45,10.21,0.93,0.83
11/03/2012 20:30,10.83,259,10.21,7.42,1035.45,10.21,0.93,0.83
11/03/2012 21:00,10.01,295,9.12,7.73,1035.35,9.12,0.66,0.91
11/03/2012 21:30,10.01,295,9.12,7.73,1035.35,9.12,0.66,0.91
11/03/2012 22:00,8.37,296,9.57,7.19,1035.4,9.57,0.87,0.85
11/03/2012 22:30,8.37,296,9.57,7.19,1035.4,9.57,0.87,0.85
11/03/2012 23:00,7.87,292,9.93,7.41,1035.46,9.93,0.57,0.84
11/03/2012 23:30,7.87,292,9.93,7.41,1035.46,9.93,0.57,0.84
12/03/2012 00:00,6.13,281,8.24,6.79,1035.5,8.24,1.12,0.91
12/03/2012 00:30,6.13,281,8.24,6.79,1035.5,8.24,1.12,0.91
12/03/2012 01:00,4.99,295,7.12,6.52,1035.31,7.12,1.28,0.96
12/03/2012 01:30,4.99,295,7.12,6.52,1035.31,7.12,1.28,0.96
12/03/2012 02:00,4.26,285,6.52,5.86,1035.22,6.52,1.09,0.96
12/03/2012 02:30,4.26,285,6.52,5.86,1035.22,6.52,1.09,0.96
12/03/2012 03:00,4.06,291,6.03,5.48,1035.06,5.28,1.38,0.96
12/03/2012 03:30,4.06,291,6.03,5.48,1035.06,5.28,1.38,0.96
12/03/2012 04:00,3.04,305,5.53,4.99,1034.95,4.69,1.39,0.96
12/03/2012 04:30,3.04,305,5.53,4.99,1034.95,4.69,1.39,0.96
12/03/2012 05:00,1.82,315,5.48,4.95,1034.95,5.48,1.17,0.96
12/03/2012 05:30,1.82,315,5.48,4.95,1034.95,5.48,1.17,0.96
12/03/2012 06:00,1.27,312,5.43,4.88,1035,4.46,1.48,0.96
12/03/2012 06:30,1.27,312,5.43,4.88,1035,4.46,1.48,0.96
12/03/2012 07:00,1.46,318,5.87,5.33,1035.24,4.56,1.83,0.96
12/03/2012 07:30,1.46,318,5.87,5.33,1035.24,4.56,1.83,0.96
12/03/2012 08:00,1.96,319,6.6,6.08,1035.4,5.41,1.82,0.97
12/03/2012 08:30,1.96,319,6.6,6.08,1035.4,5.41,1.82,0.97
12/03/2012 09:00,1.08,331,7.38,6.52,1035.59,6.16,1.99,0.94
12/03/2012 09:30,1.08,331,7.38,6.52,1035.59,6.16,1.99,0.94
12/03/2012 10:00,1.96,338,7.99,6.12,1035.75,6.74,2.12,0.88
12/03/2012 10:30,1.96,338,7.99,6.12,1035.75,6.74,2.12,0.88
12/03/2012 11:00,3.3,342,9.05,6.38,1035.84,8.19,1.89,0.83
12/03/2012 11:30,3.3,342,9.05,6.38,1035.84,8.19,1.89,0.83
12/03/2012 12:00,5.73,353,9.94,6.72,1035.51,8.9,2.29,0.8
12/03/2012 12:30,5.73,353,9.94,6.72,1035.51,8.9,2.29,0.8
12/03/2012 13:00,6.73,326,11.38,7.37,1035.23,11.38,2.24,0.76
12/03/2012 13:30,6.73,326,11.38,7.37,1035.23,11.38,2.24,0.76
12/03/2012 14:00,8.21,339,12.83,7.74,1034.79,12.83,0.85,0.71
12/03/2012 14:30,8.21,339,12.83,7.74,1034.79,12.83,0.85,0.71
12/03/2012 15:00,9.14,22,13.86,7.7,1034.35,13.86,1.12,0.66
12/03/2012 15:30,9.14,22,13.86,7.7,1034.35,13.86,1.12,0.66
12/03/2012 16:00,9.96,31,13.16,7.99,1034.02,13.16,1.42,0.71
12/03/2012 16:30,9.96,31,13.16,7.99,1034.02,13.16,1.42,0.71
12/03/2012 17:00,9.41,33,12.49,7.58,1034.14,12.49,1.28,0.72
12/03/2012 17:30,9.41,33,12.49,7.58,1034.14,12.49,1.28,0.72
12/03/2012 18:00,7.31,59,10.8,7.49,1034.37,10.8,2.11,0.8
12/03/2012 18:30,7.31,59,10.8,7.49,1034.37,10.8,2.11,0.8
12/03/2012 19:00,6.15,74,9.37,7.06,1034.65,8.13,2.42,0.85
12/03/2012 19:30,6.15,74,9.37,7.06,1034.65,8.13,2.42,0.85
12/03/2012 20:00,5.2,88,8.37,6.83,1034.7,7.09,2.24,0.9
12/03/2012 20:30,5.2,88,8.37,6.83,1034.7,7.09,2.24,0.9
12/03/2012 21:00,4.35,82,8.18,6.73,1034.79,7.32,1.73,0.91
12/03/2012 21:30,4.35,82,8.18,6.73,1034.79,7.32,1.73,0.91
12/03/2012 22:00,3.6,59,8.16,6.76,1034.82,7.61,1.44,0.91
12/03/2012 22:30,3.6,59,8.16,6.76,1034.82,7.61,1.44,0.91
12/03/2012 23:00,3.17,47,8.18,6.84,1034.94,7.72,1.38,0.91
12/03/2012 23:30,3.17,47,8.18,6.84,1034.94,7.72,1.38,0.91
13/03/2012 00:00,2.83,62,7.81,6.53,1034.98,7.24,1.42,0.92
13/03/2012 00:30,2.83,62,7.81,6.53,1034.98,7.24,1.42,0.92
13/03/2012 01:00,3.17,84,7.45,6.5,1035,7.45,1.26,0.94
13/03/2012 01:30,3.17,84,7.45,6.5,1035,7.45,1.26,0.94
13/03/2012 02:00,3.43,85,7.38,5.94,1034.79,7.38,1.15,0.91
13/03/2012 02:30,3.43,85,7.38,5.94,1034.79,7.38,1.15,0.91
13/03/2012 03:00,3.15,111,6.99,6.03,1034.51,6.99,0.8,0.94
13/03/2012 03:30,3.15,111,6.99,6.03,1034.51,6.99,0.8,0.94
13/03/2012 04:00,3.11,90,6.96,5.95,1034.57,6.96,0.5,0.93
13/03/2012 04:30,3.11,90,6.96,5.95,1034.57,6.96,0.5,0.93
13/03/2012 05:00,3.14,33,6.8,5.83,1034.7,6.8,0.62,0.93
13/03/2012 05:30,3.14,33,6.8,5.83,1034.7,6.8,0.62,0.93
13/03/2012 06:00,2.64,44,6.71,5.82,1034.71,6.71,1.22,0.94
13/03/2012 06:30,2.64,44,6.71,5.82,1034.71,6.71,1.22,0.94
13/03/2012 07:00,2.54,45,6.4,5.39,1034.93,6.4,1.23,0.93
13/03/2012 07:30,2.54,45,6.4,5.39,1034.93,6.4,1.23,0.93
13/03/2012 08:00,3.69,60,6.41,5.34,1034.94,6.41,1.14,0.93
13/03/2012 08:30,3.69,60,6.41,5.34,1034.94,6.41,1.14,0.93
13/03/2012 09:00,4.99,55,6.51,5.34,1035.32,5.39,1.74,0.92
13/03/2012 09:30,4.99,55,6.51,5.34,1035.32,5.39,1.74,0.92
13/03/2012 10:00,5.49,53,6.68,5.12,1035.49,5.83,1.52,0.9
13/03/2012 10:30,5.49,53,6.68,5.12,1035.49,5.83,1.52,0.9
13/03/2012 11:00,6.23,79,7.49,5.53,1035.42,6.39,1.87,0.87
13/03/2012 11:30,6.23,79,7.49,5.53,1035.42,6.39,1.87,0.87
13/03/2012 12:00,6.89,79,8.29,5.52,1035.37,7.42,1.77,0.83
13/03/2012 12:30,6.89,79,8.29,5.52,1035.37,7.42,1.77,0.83
13/03/2012 13:00,7.68,47,8.97,5.56,1035.15,8.52,1.47,0.79
13/03/2012 13:30,7.68,47,8.97,5.56,1035.15,8.52,1.47,0.79
13/03/2012 14:00,8.51,57,9.89,5.9,1034.77,9.46,1.57,0.76
13/03/2012 14:30,8.51,57,9.89,5.9,1034.77,9.46,1.57,0.76
13/03/2012 15:00,8.96,63,10.89,5.57,1034.2,10.89,1.67,0.7
13/03/2012 15:30,8.96,63,10.89,5.57,1034.2,10.89,1.67,0.7
13/03/2012 16:00,9.48,78,9.92,5.15,1033.95,9.07,2.03,0.72
13/03/2012 16:30,9.48,78,9.92,5.15,1033.95,9.07,2.03,0.72
13/03/2012 17:00,9.64,70,9.71,5.43,1033.77,8.75,2.12,0.75
13/03/2012 17:30,9.64,70,9.71,5.43,1033.77,8.75,2.12,0.75
13/03/2012 18:00,9.3,66,8.54,5.37,1033.97,7.2,2.35,0.8
13/03/2012 18:30,9.3,66,8.54,5.37,1033.97,7.2,2.35,0.8
13/03/2012 19:00,9.08,93,7.6,5.15,1033.91,5.98,2.5,0.84
13/03/2012 19:30,9.08,93,7.6,5.15,1033.91,5.98,2.5,0.84
13/03/2012 20:00,8.4,87,6.96,4.72,1033.79,5.29,2.42,0.86
13/03/2012 20:30,8.4,87,6.96,4.72,1033.79,5.29,2.42,0.86
13/03/2012 21:00,7.84,90,6.69,4.46,1033.91,5.19,2.16,0.86
13/03/2012 21:30,7.84,90,6.69,4.46,1033.91,5.19,2.16,0.86
13/03/2012 22:00,8,95,6.4,4.34,1033.93,4.71,2.32,0.87
13/03/2012 22:30,8,95,6.4,4.34,1033.93,4.71,2.32,0.87
13/03/2012 23:00,7.87,85,6.36,4.35,1033.92,4.98,1.97,0.87
13/03/2012 23:30,7.87,85,6.36,4.35,1033.92,4.98,1.97,0.87
14/03/2012 00:00,7.56,86,6.32,3.89,1033.79,5.32,1.61,0.84
14/03/2012 00:30,7.56,86,6.32,3.89,1033.79,5.32,1.61,0.84
14/03/2012 01:00,7.08,95,5.91,3.92,1033.42,4.54,1.88,0.87
14/03/2012 01:30,7.08,95,5.91,3.92,1033.42,4.54,1.88,0.87
14/03/2012 02:00,6.81,100,5.87,3.8,1033.13,3.99,2.43,0.87
14/03/2012 02:30,6.81,100,5.87,3.8,1033.13,3.99,2.43,0.87
14/03/2012 03:00,7.42,93,5.77,3.71,1032.71,4,2.29,0.87
14/03/2012 03:30,7.42,93,5.77,3.71,1032.71,4,2.29,0.87
14/03/2012 04:00,6.92,94,5.73,3.67,1032.43,3.67,2.62,0.87
14/03/2012 04:30,6.92,94,5.73,3.67,1032.43,3.67,2.62,0.87
14/03/2012 05:00,7.15,95,5.37,3.58,1032.52,3.37,2.45,0.88
14/03/2012 05:30,7.15,95,5.37,3.58,1032.52,3.37,2.45,0.88
14/03/2012 06:00,6.84,116,5.68,3.57,1032.47,3.98,2.19,0.86
14/03/2012 06:30,6.84,116,5.68,3.57,1032.47,3.98,2.19,0.86
14/03/2012 07:00,6.32,116,5.6,3.56,1032.39,3.79,2.29,0.87
14/03/2012 07:30,6.32,116,5.6,3.56,1032.39,3.79,2.29,0.87
14/03/2012 08:00,6.61,128,5.68,3.61,1032.53,3.71,2.51,0.86
14/03/2012 08:30,6.61,128,5.68,3.61,1032.53,3.71,2.51,0.86
14/03/2012 09:00,6.89,128,5.93,3.19,1032.56,4.34,2.11,0.83
14/03/2012 09:30,6.89,128,5.93,3.19,1032.56,4.34,2.11,0.83
14/03/2012 10:00,7.02,135,6.53,3.58,1032.49,4.96,2.2,0.81
14/03/2012 10:30,7.02,135,6.53,3.58,1032.49,4.96,2.2,0.81
14/03/2012 11:00,7.64,122,7.36,3.68,1032.38,5.91,2.23,0.77
14/03/2012 11:30,7.64,122,7.36,3.68,1032.38,5.91,2.23,0.77
14/03/2012 12:00,7.68,124,8.54,4.31,1032.12,7.38,2.14,0.75
14/03/2012 12:30,7.68,124,8.54,4.31,1032.12,7.38,2.14,0.75
14/03/2012 13:00,8.37,125,10.19,4.63,1031.56,10.19,1.68,0.68
14/03/2012 13:30,8.37,125,10.19,4.63,1031.56,10.19,1.68,0.68
14/03/2012 14:00,8.84,102,10.47,4.08,1030.89,10.47,1.43,0.65
14/03/2012 14:30,8.84,102,10.47,4.08,1030.89,10.47,1.43,0.65
14/03/2012 15:00,8.1,103,11.39,4.33,1030.21,11.39,1.48,0.62
14/03/2012 15:30,8.1,103,11.39,4.33,1030.21,11.39,1.48,0.62
14/03/2012 16:00,8.26,103,12.41,4.75,1029.6,12.41,1.94,0.6
14/03/2012 16:30,8.26,103,12.41,4.75,1029.6,12.41,1.94,0.6
14/03/2012 17:00,7.76,90,11.74,5.28,1029.32,11.74,2.33,0.65
14/03/2012 17:30,7.76,90,11.74,5.28,1029.32,11.74,2.33,0.65
14/03/2012 18:00,6.45,95,9.82,5.19,1029.26,9.06,1.9,0.73
14/03/2012 18:30,6.45,95,9.82,5.19,1029.26,9.06,1.9,0.73
14/03/2012 19:00,5.54,101,7.8,4.72,1029.31,6.77,1.85,0.81
14/03/2012 19:30,5.54,101,7.8,4.72,1029.31,6.77,1.85,0.81
14/03/2012 20:00,4.44,113,6.71,4.56,1029.19,4.99,2.41,0.86
14/03/2012 20:30,4.44,113,6.71,4.56,1029.19,4.99,2.41,0.86
14/03/2012 21:00,3.72,116,6.07,4.16,1029.12,4.21,2.45,0.88
14/03/2012 21:30,3.72,116,6.07,4.16,1029.12,4.21,2.45,0.88
14/03/2012 22:00,2.85,105,5.35,4.17,1029.08,3.77,2,0.92
14/03/2012 22:30,2.85,105,5.35,4.17,1029.08,3.77,2,0.92
14/03/2012 23:00,2.53,108,5.03,4.01,1028.99,3.82,1.62,0.93
14/03/2012 23:30,2.53,108,5.03,4.01,1028.99,3.82,1.62,0.93
15/03/2012 00:00,2.11,102,4.74,4.06,1028.65,3.7,1.47,0.95
15/03/2012 00:30,2.11,102,4.74,4.06,1028.65,3.7,1.47,0.95
15/03/2012 01:00,1.5,113,4.2,3.28,1028.37,4.2,0.94,0.94
15/03/2012 01:30,1.5,113,4.2,3.28,1028.37,4.2,0.94,0.94
15/03/2012 02:00,1.35,97,3.63,3.02,1028.01,3.63,0.85,0.96
15/03/2012 02:30,1.35,97,3.63,3.02,1028.01,3.63,0.85,0.96
15/03/2012 03:00,1.32,120,3.54,3.05,1027.3,3.54,1.14,0.97
15/03/2012 03:30,1.32,120,3.54,3.05,1027.3,3.54,1.14,0.97
15/03/2012 04:00,0.9,108,3.12,3.01,1026.85,3.12,1.22,0.99
15/03/2012 04:30,0.9,108,3.12,3.01,1026.85,3.12,1.22,0.99
15/03/2012 05:00,0.95,109,2.82,2.73,1026.31,1.59,1.41,0.99
15/03/2012 05:30,0.95,109,2.82,2.73,1026.31,1.59,1.41,0.99
15/03/2012 06:00,0.64,109,3.19,2.68,1026.05,3.19,1.26,0.96
15/03/2012 06:30,0.64,109,3.19,2.68,1026.05,3.19,1.26,0.96
15/03/2012 07:00,0.6,110,3.31,3.12,1025.74,3.31,0.97,0.99
15/03/2012 07:30,0.6,110,3.31,3.12,1025.74,3.31,0.97,0.99
15/03/2012 08:00,0.68,152,3.98,3.88,1025.7,3.98,0.74,0.99
15/03/2012 08:30,0.68,152,3.98,3.88,1025.7,3.98,0.74,0.99
15/03/2012 09:00,1.14,174,4.95,4.77,1025.6,4.95,0.94,0.99
15/03/2012 09:30,1.14,174,4.95,4.77,1025.6,4.95,0.94,0.99
15/03/2012 10:00,1.93,163,7.61,5.69,1025.33,7.61,1.21,0.88
15/03/2012 10:30,1.93,163,7.61,5.69,1025.33,7.61,1.21,0.88
15/03/2012 11:00,4.14,184,10.53,6.82,1024.85,10.53,1.64,0.78
15/03/2012 11:30,4.14,184,10.53,6.82,1024.85,10.53,1.64,0.78
15/03/2012 12:00,4.09,202,13.29,7.68,1024.45,13.29,2.34,0.69
15/03/2012 12:30,4.09,202,13.29,7.68,1024.45,13.29,2.34,0.69
15/03/2012 13:00,5.13,196,14.97,7.58,1023.77,14.97,2.14,0.61
15/03/2012 13:30,5.13,196,14.97,7.58,1023.77,14.97,2.14,0.61
15/03/2012 14:00,5.5,204,15.73,7.82,1022.92,15.73,2.62,0.59
15/03/2012 14:30,5.5,204,15.73,7.82,1022.92,15.73,2.62,0.59
15/03/2012 15:00,6.53,208,16.79,8.14,1022.27,16.79,3.36,0.57
15/03/2012 15:30,6.53,208,16.79,8.14,1022.27,16.79,3.36,0.57
15/03/2012 16:00,6.66,213,16.66,7.68,1021.89,16.66,3.53,0.55
15/03/2012 16:30,6.66,213,16.66,7.68,1021.89,16.66,3.53,0.55
15/03/2012 17:00,6.39,222,15.39,7.74,1021.63,15.39,2.63,0.6
15/03/2012 17:30,6.39,222,15.39,7.74,1021.63,15.39,2.63,0.6
15/03/2012 18:00,4.86,222,13.8,6.84,1021.72,13.8,2.56,0.63
15/03/2012 18:30,4.86,222,13.8,6.84,1021.72,13.8,2.56,0.63
15/03/2012 19:00,4.38,230,11.88,6.92,1022.06,11.88,2.67,0.72
15/03/2012 19:30,4.38,230,11.88,6.92,1022.06,11.88,2.67,0.72
15/03/2012 20:00,3.75,238,10.45,7.62,1022.03,10.45,2.94,0.83
15/03/2012 20:30,3.75,238,10.45,7.62,1022.03,10.45,2.94,0.83
15/03/2012 21:00,4.06,248,9.67,7.88,1022.15,7.94,3.31,0.89
15/03/2012 21:30,4.06,248,9.67,7.88,1022.15,7.94,3.31,0.89
15/03/2012 22:00,3.46,252,10.03,7.84,1022.35,10.03,3.42,0.86
15/03/2012 22:30,3.46,252,10.03,7.84,1022.35,10.03,3.42,0.86
15/03/2012 23:00,4.86,249,9.97,7.31,1022.35,8.13,3.65,0.84
15/03/2012 23:30,4.86,249,9.97,7.31,1022.35,8.13,3.65,0.84
16/03/2012 00:00,5.95,257,9.19,5.71,1022.39,7.16,3.7,0.79
16/03/2012 00:30,5.95,257,9.19,5.71,1022.39,7.16,3.7,0.79
16/03/2012 01:00,6.94,255,8.71,5.08,1022.22,6.39,4.07,0.78
16/03/2012 01:30,6.94,255,8.71,5.08,1022.22,6.39,4.07,0.78
16/03/2012 02:00,6.52,254,8.64,5.33,1021.82,6.33,4.02,0.8
16/03/2012 02:30,6.52,254,8.64,5.33,1021.82,6.33,4.02,0.8
16/03/2012 03:00,6.32,253,8.59,5.01,1021.19,6.48,3.6,0.78
16/03/2012 03:30,6.32,253,8.59,5.01,1021.19,6.48,3.6,0.78
16/03/2012 04:00,6.53,252,8.53,5.22,1020.85,6.42,3.59,0.8
16/03/2012 04:30,6.53,252,8.53,5.22,1020.85,6.42,3.59,0.8
16/03/2012 05:00,6.5,246,8.51,4.84,1020.63,6.53,3.32,0.78
16/03/2012 05:30,6.5,246,8.51,4.84,1020.63,6.53,3.32,0.78
16/03/2012 06:00,6.6,240,8.5,4.79,1020.45,6.39,3.55,0.77
16/03/2012 06:30,6.6,240,8.5,4.79,1020.45,6.39,3.55,0.77
16/03/2012 07:00,6.26,234,8.53,4.79,1020.33,6.33,3.73,0.77
16/03/2012 07:30,6.26,234,8.53,4.79,1020.33,6.33,3.73,0.77
16/03/2012 08:00,6.73,232,8.52,4.81,1020.43,6.07,4.24,0.77
16/03/2012 08:30,6.73,232,8.52,4.81,1020.43,6.07,4.24,0.77
16/03/2012 09:00,8.26,229,8.63,4.84,1020.43,6.21,4.24,0.77
16/03/2012 09:30,8.26,229,8.63,4.84,1020.43,6.21,4.24,0.77
16/03/2012 10:00,8.8,229,8.7,4.57,1020.23,6.07,4.74,0.75
16/03/2012 10:30,8.8,229,8.7,4.57,1020.23,6.07,4.74,0.75
16/03/2012 11:00,9.29,231,9.09,4.99,1019.72,6.43,5.08,0.75
16/03/2012 11:30,9.29,231,9.09,4.99,1019.72,6.43,5.08,0.75
16/03/2012 12:00,10.19,232,9.27,5.3,1019.23,6.68,4.98,0.76
16/03/2012 12:30,10.19,232,9.27,5.3,1019.23,6.68,4.98,0.76
16/03/2012 13:00,10.56,230,9.67,5.3,1018.58,7.13,5.12,0.74
16/03/2012 13:30,10.56,230,9.67,5.3,1018.58,7.13,5.12,0.74
16/03/2012 14:00,11.76,231,9.7,5.26,1017.79,7.24,4.94,0.74
16/03/2012 14:30,11.76,231,9.7,5.26,1017.79,7.24,4.94,0.74
16/03/2012 15:00,11.94,232,9.75,5.24,1017.25,7.32,4.9,0.74
16/03/2012 15:30,11.94,232,9.75,5.24,1017.25,7.32,4.9,0.74
16/03/2012 16:00,12.65,237,9.67,5.13,1016.67,7.17,5.02,0.73
16/03/2012 16:30,12.65,237,9.67,5.13,1016.67,7.17,5.02,0.73
16/03/2012 17:00,12.63,236,9.58,4.31,1016.25,7.04,5.06,0.7
16/03/2012 17:30,12.63,236,9.58,4.31,1016.25,7.04,5.06,0.7
16/03/2012 18:00,13,231,9.21,4.17,1016.2,6.73,4.67,0.71
16/03/2012 18:30,13,231,9.21,4.17,1016.2,6.73,4.67,0.71
16/03/2012 19:00,12.99,221,9.17,4.36,1016.35,6.94,4.08,0.72
16/03/2012 19:30,12.99,221,9.17,4.36,1016.35,6.94,4.08,0.72
16/03/2012 20:00,12.36,220,9.08,4.86,1016.43,6.77,4.23,0.75
16/03/2012 20:30,12.36,220,9.08,4.86,1016.43,6.77,4.23,0.75
16/03/2012 21:00,11.67,219,9.05,5.38,1016.36,6.78,4.12,0.78
16/03/2012 21:30,11.67,219,9.05,5.38,1016.36,6.78,4.12,0.78
16/03/2012 22:00,11.04,219,9.09,5.86,1016.36,6.77,4.23,0.8
16/03/2012 22:30,11.04,219,9.09,5.86,1016.36,6.77,4.23,0.8
16/03/2012 23:00,10.04,212,9.05,5.95,1016.12,6.99,3.68,0.81
16/03/2012 23:30,10.04,212,9.05,5.95,1016.12,6.99,3.68,0.81
17/03/2012 00:00,8.75,213,8.58,5.97,1015.38,6.88,2.88,0.84
17/03/2012 00:30,8.75,213,8.58,5.97,1015.38,6.88,2.88,0.84
17/03/2012 01:00,7.18,198,8.23,5.86,1015.12,6.42,2.95,0.85
17/03/2012 01:30,7.18,198,8.23,5.86,1015.12,6.42,2.95,0.85
17/03/2012 02:00,6.12,202,7.86,5.93,1014.84,5.78,3.25,0.88
17/03/2012 02:30,6.12,202,7.86,5.93,1014.84,5.78,3.25,0.88
17/03/2012 03:00,5.68,204,7.49,5.94,1014.52,5.11,3.64,0.9
17/03/2012 03:30,5.68,204,7.49,5.94,1014.52,5.11,3.64,0.9
17/03/2012 04:00,5.94,200,7.94,6.01,1014.37,5.65,3.66,0.88
17/03/2012 04:30,5.94,200,7.94,6.01,1014.37,5.65,3.66,0.88
17/03/2012 05:00,5.97,190,8.09,6.37,1013.96,6.22,3,0.89
17/03/2012 05:30,5.97,190,8.09,6.37,1013.96,6.22,3,0.89
17/03/2012 06:00,5.76,186,8.15,6.38,1013.88,6.04,3.42,0.89
17/03/2012 06:30,5.76,186,8.15,6.38,1013.88,6.04,3.42,0.89
17/03/2012 07:00,4.97,192,8.62,6.63,1013.8,6.61,3.43,0.87
17/03/2012 07:30,4.97,192,8.62,6.63,1013.8,6.61,3.43,0.87
17/03/2012 08:00,5.2,201,9.11,7.1,1013.67,7.09,3.64,0.87
17/03/2012 08:30,5.2,201,9.11,7.1,1013.67,7.09,3.64,0.87
17/03/2012 09:00,5.25,202,9.7,7.57,1013.66,7.63,4.01,0.87
17/03/2012 09:30,5.25,202,9.7,7.57,1013.66,7.63,4.01,0.87
17/03/2012 10:00,5.94,202,10.28,8.06,1013.42,10.28,4.32,0.86
17/03/2012 10:30,5.94,202,10.28,8.06,1013.42,10.28,4.32,0.86
17/03/2012 11:00,6.15,202,9.89,8.51,1013.23,7.86,4.04,0.91
17/03/2012 11:30,6.15,202,9.89,8.51,1013.23,7.86,4.04,0.91
17/03/2012 12:00,8.59,202,9.81,8.52,1013.1,7.59,4.39,0.92
17/03/2012 12:30,8.59,202,9.81,8.52,1013.1,7.59,4.39,0.92
17/03/2012 13:00,10.77,200,10.21,8.51,1012.48,10.21,4.24,0.89
17/03/2012 13:30,10.77,200,10.21,8.51,1012.48,10.21,4.24,0.89
17/03/2012 14:00,12.83,208,10.34,8.13,1011.77,10.34,4.04,0.86
17/03/2012 14:30,12.83,208,10.34,8.13,1011.77,10.34,4.04,0.86
17/03/2012 15:00,13.36,211,10.75,8.05,1011.45,10.75,3.75,0.83
17/03/2012 15:30,13.36,211,10.75,8.05,1011.45,10.75,3.75,0.83
17/03/2012 16:00,13.07,208,10.58,7.58,1011.2,10.58,3.55,0.82
17/03/2012 16:30,13.07,208,10.58,7.58,1011.2,10.58,3.55,0.82
17/03/2012 17:00,12.89,206,10,7.39,1011.17,10,3.68,0.84
17/03/2012 17:30,12.89,206,10,7.39,1011.17,10,3.68,0.84
17/03/2012 18:00,12.97,209,9.5,7.31,1011.12,7.68,3.42,0.86
17/03/2012 18:30,12.97,209,9.5,7.31,1011.12,7.68,3.42,0.86
17/03/2012 19:00,13.24,211,9,6.87,1011.87,6.99,3.56,0.86
17/03/2012 19:30,13.24,211,9,6.87,1011.87,6.99,3.56,0.86
17/03/2012 20:00,13.18,208,8.59,6.87,1011.88,6.78,3.05,0.89
17/03/2012 20:30,13.18,208,8.59,6.87,1011.88,6.78,3.05,0.89
17/03/2012 21:00,12.96,226,8.42,6.13,1011.75,6.67,2.91,0.86
17/03/2012 21:30,12.96,226,8.42,6.13,1011.75,6.67,2.91,0.86
17/03/2012 22:00,12.75,218,7.59,5.98,1011.73,5.82,2.7,0.9
17/03/2012 22:30,12.75,218,7.59,5.98,1011.73,5.82,2.7,0.9
17/03/2012 23:00,13.73,217,7.37,6.27,1011.75,6.16,1.98,0.93
17/03/2012 23:30,13.73,217,7.37,6.27,1011.75,6.16,1.98,0.93
18/03/2012 00:00,13.13,219,6.91,5.88,1011.51,5.34,2.27,0.93
18/03/2012 00:30,13.13,219,6.91,5.88,1011.51,5.34,2.27,0.93
18/03/2012 01:00,12.09,232,6.78,5.83,1011.5,4.98,2.53,0.94
18/03/2012 01:30,12.09,232,6.78,5.83,1011.5,4.98,2.53,0.94
18/03/2012 02:00,11.68,246,6.68,5.71,1011.65,4.86,2.54,0.93
18/03/2012 02:30,11.68,246,6.68,5.71,1011.65,4.86,2.54,0.93
18/03/2012 03:00,8.92,255,6.13,5.07,1011.61,4.04,2.75,0.93
18/03/2012 03:30,8.92,255,6.13,5.07,1011.61,4.04,2.75,0.93
18/03/2012 04:00,8.1,247,5.58,4.58,1011.87,3.62,2.47,0.93
18/03/2012 04:30,8.1,247,5.58,4.58,1011.87,3.62,2.47,0.93
18/03/2012 05:00,7.72,247,4.87,3.88,1012.36,2.91,2.31,0.93
18/03/2012 05:30,7.72,247,4.87,3.88,1012.36,2.91,2.31,0.93
18/03/2012 06:00,7.89,246,3.98,3.39,1012.85,1.68,2.52,0.96
18/03/2012 06:30,7.89,246,3.98,3.39,1012.85,1.68,2.52,0.96
18/03/2012 07:00,8.05,259,4.04,3.41,1013.59,1.58,2.71,0.96
18/03/2012 07:30,8.05,259,4.04,3.41,1013.59,1.58,2.71,0.96
18/03/2012 08:00,11.09,264,5.06,4.22,1014.19,2.49,3.12,0.94
18/03/2012 08:30,11.09,264,5.06,4.22,1014.19,2.49,3.12,0.94
18/03/2012 09:00,10.99,282,6.97,4.45,1014.82,4.61,3.41,0.84
18/03/2012 09:30,10.99,282,6.97,4.45,1014.82,4.61,3.41,0.84
18/03/2012 10:00,13.02,292,8.48,4.33,1015.55,6.27,3.74,0.75
18/03/2012 10:30,13.02,292,8.48,4.33,1015.55,6.27,3.74,0.75
18/03/2012 11:00,12.18,306,9.29,4.13,1016.21,7.47,3.34,0.7
18/03/2012 11:30,12.18,306,9.29,4.13,1016.21,7.47,3.34,0.7
18/03/2012 12:00,12.81,326,9.76,4.39,1016.75,8.03,3.36,0.69
18/03/2012 12:30,12.81,326,9.76,4.39,1016.75,8.03,3.36,0.69
18/03/2012 13:00,12.76,347,9.48,3.3,1017.25,7.66,3.42,0.65
18/03/2012 13:30,12.76,347,9.48,3.3,1017.25,7.66,3.42,0.65
